id,symbol,side,strategy,entry_price,exit_price,quantity,profit_loss,profit_loss_percent,stop_loss_price,take_profit_price,status,is_paper_trade,opened_at,closed_at,exit_reason,symbol,direction,regime,ensemble_confidence,regime_boost,agreeing_strategies_count,disagreeing_strategies_count,sentiment_value,sentiment_bias,funding_rate,funding_bias,kelly_fraction,stop_distance_pct,risk_reward_ratio,portfolio_drawdown_at_entry,open_positions_at_entry,hft_mode,raw_conditions
162,DOGE/USDT,BUY,Bollinger Bands,0.10499,0.10499,18975.914777,-3.9846,-0.2,0.10412831,0.10492281,closed,1,2026-02-25 21:46:00.116653,2026-02-25 21:46:01.976262,take_profit,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8207,0.078,1.69,1,True,['lower_band_bounce']
163,DOGE/USDT,BUY,Bollinger Bands,0.10499,0.10499,18968.326873,-3.983,-0.2,0.10412831,0.10492281,closed,1,2026-02-25 21:46:05.201388,2026-02-25 21:46:06.001430,take_profit,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8207,0.078,1.73,1,True,['lower_band_bounce']
164,DOGE/USDT,BUY,Bollinger Bands,0.10499,0.10499,18960.748379,-3.9814,-0.2,0.10412831,0.10492281,closed,1,2026-02-25 21:46:10.287871,2026-02-25 21:46:12.014441,take_profit,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8207,0.078,1.77,1,True,['lower_band_bounce']
165,DOGE/USDT,BUY,Bollinger Bands,0.10499,0.10499,18953.162122,-3.9798,-0.2,0.10412831,0.10492281,closed,1,2026-02-25 21:46:15.382351,2026-02-25 21:46:16.028218,take_profit,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8207,0.078,1.81,1,True,['lower_band_bounce']
166,BTC/USDT,BUY,Bollinger Bands,68988.62,68355.99,0.028799,-22.1745,-1.1161,68627.3022275,69209.97387572,closed,1,2026-02-25 21:49:25.952029,2026-02-25 22:40:28.736110,stop_loss,BTC/USDT,BUY,low_volatility,0.75,1.0,1,0,11,BUY_ONLY,-3.645e-05,NEUTRAL,0.005,0.5237,0.613,1.96,0,True,['lower_band_bounce']
167,XRP/USDT,BUY,EMA Scalping,1.4792,1.4769,1343.161984,-7.0598,-0.3553,1.47721314,1.48292537,closed,1,2026-02-25 21:49:25.995303,2026-02-25 21:53:44.594076,stop_loss,XRP/USDT,BUY,ranging,0.6186,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1343,1.875,1.96,1,True,['bullish_ema_crossover']
168,DOGE/USDT,BUY,Bollinger Bands,0.10536,0.10577,18857.291653,3.7501,0.1888,0.10481309,0.10575131,closed,1,2026-02-25 21:49:26.019487,2026-02-25 22:01:00.770337,take_profit,DOGE/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5191,0.715,1.96,2,True,['lower_band_bounce']
169,DOGE/USDT,BUY,EMA Scalping,0.10577,0.10559,18780.882748,-7.3501,-0.37,0.10565952,0.10597716,closed,1,2026-02-25 22:01:05.041377,2026-02-25 22:01:32.814004,stop_loss,DOGE/USDT,BUY,low_volatility,0.7281,1.15,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1045,1.875,1.98,1,True,['bullish_ema_crossover']
170,DOGE/USDT,BUY,EMA Scalping,0.10559,0.10538,18797.443772,-7.9132,-0.3987,0.10547971,0.10579681,closed,1,2026-02-25 22:01:35.525296,2026-02-25 22:06:12.912360,stop_loss,DOGE/USDT,BUY,low_volatility,0.7281,1.15,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1045,1.875,2.06,1,True,['bullish_ema_crossover']
171,DOGE/USDT,BUY,MACD Momentum + Bollinger Bands,0.10536,0.10575,18822.328497,3.3671,0.1698,0.10449373,0.10574636,closed,1,2026-02-25 22:07:09.940225,2026-02-25 22:11:55.116605,take_profit,DOGE/USDT,BUY,trending_up,0.6012,1.15,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.8222,0.446,2.14,1,True,"['bullish_crossover', 'lower_band_bounce']"
172,XRP/USDT,BUY,Bollinger Bands,1.482,1.4851,1338.129304,0.1778,0.009,1.46966606,1.48499519,closed,1,2026-02-25 22:08:10.898365,2026-02-25 22:15:01.289994,take_profit,XRP/USDT,BUY,ranging,1.0,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8322,0.243,2.14,2,True,['lower_band_bounce']
173,DOGE/USDT,BUY,MACD Momentum + EMA Scalping,0.10517,0.10476,18857.157096,-11.6901,-0.5895,0.10477363,0.10594886,closed,1,2026-02-25 22:20:31.927916,2026-02-25 22:25:57.644765,stop_loss,DOGE/USDT,BUY,ranging,0.5633,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.3769,1.965,2.14,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
174,DOGE/USDT,BUY,MACD Momentum,0.10466,0.10374,18925.995365,-21.3561,-1.0782,0.10403204,0.10591592,closed,1,2026-02-25 22:27:46.093146,2026-02-25 22:37:22.263723,stop_loss,DOGE/USDT,BUY,ranging,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.6,2.0,2.25,1,True,['bullish_crossover']
175,DOGE/USDT,BUY,Bollinger Bands,0.10316,0.10248,19123.270565,-16.9363,-0.8585,0.10258195,0.10382695,closed,1,2026-02-25 22:43:12.885098,2026-02-25 22:50:51.115910,stop_loss,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5603,1.154,2.65,0,True,['lower_band_bounce']
176,SOL/USDT,BUY,MACD Momentum,89.04,88.46,22.15498,-16.7824,-0.8507,88.50576,90.10848001,closed,1,2026-02-25 22:44:14.846433,2026-02-25 22:51:23.386570,stop_loss,SOL/USDT,BUY,high_volatility,0.8458,0.7,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6,2.0,2.65,1,True,['bullish_crossover']
177,XRP/USDT,BUY,Bollinger Bands,1.4575,1.4464,1351.96916,-18.9328,-0.9608,1.44786002,1.46299253,closed,1,2026-02-25 22:45:19.408163,2026-02-25 22:51:23.471232,stop_loss,XRP/USDT,BUY,high_volatility,0.9666,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6614,0.57,2.76,2,True,['lower_band_bounce']
178,ETH/USDT,BUY,EMA Scalping,2090.27,2085.56,0.94391,-8.3874,-0.4251,2086.42786634,2097.47400062,closed,1,2026-02-25 22:47:21.622907,2026-02-25 22:50:21.045663,stop_loss,ETH/USDT,BUY,high_volatility,0.4611,0.7,1,0,11,BUY_ONLY,8.933e-05,NEUTRAL,0.005,0.1838,1.875,2.64,3,True,['bullish_ema_crossover']
179,BNB/USDT,BUY,Bollinger Bands,628.58,629.32,3.119008,-1.6153,-0.0824,624.40167474,629.29344699,closed,1,2026-02-25 22:52:38.017360,2026-02-25 22:56:03.713841,take_profit,BNB/USDT,BUY,low_volatility,0.75,1.0,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.6647,0.171,3.25,0,True,['lower_band_bounce']
180,DOGE/USDT,BUY,RSI Mean Reversion + MACD Momentum + Bollinger Bands,0.1027,0.10334,19091.239784,8.2848,0.4226,0.10302998,0.1033078,closed,1,2026-02-25 22:55:44.238204,2026-02-25 23:08:30.686784,take_profit,DOGE/USDT,BUY,low_volatility,0.4801,1.05,3,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.6286,0.942,3.25,1,True,"['oversold_recovery', 'bullish_crossover', 'lower_band_bounce']"
181,ETH/USDT,BUY,MACD Momentum + Bollinger Bands,2083.74,2085.51,0.941273,-2.2583,-0.1151,2062.39214361,2084.42020529,closed,1,2026-02-25 22:59:48.671185,2026-02-25 23:08:00.468596,take_profit,ETH/USDT,BUY,high_volatility,0.5476,0.75,2,0,11,BUY_ONLY,8.938e-05,NEUTRAL,0.005,1.0245,0.032,3.21,1,True,"['bullish_crossover', 'lower_band_bounce']"
182,BNB/USDT,BUY,MACD Momentum,633.65,629.23,3.095443,-17.591,-0.8968,629.8481,641.25379999,closed,1,2026-02-25 23:13:04.266051,2026-02-25 23:32:23.570939,stop_loss,BNB/USDT,BUY,high_volatility,0.875,0.7,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.05,0.6,2.0,3.21,0,True,['bullish_crossover']
183,SOL/USDT,BUY,EMA Scalping,88.92,88.73,22.048516,-8.1061,-0.4135,88.77718913,89.18777038,closed,1,2026-02-25 23:17:11.767946,2026-02-25 23:19:55.094287,stop_loss,SOL/USDT,BUY,ranging,0.615,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1606,1.875,3.25,1,True,['bullish_ema_crossover']
184,DOGE/USDT,BUY,MACD Momentum,0.1024,0.10178,19145.107222,-15.779,-0.8049,0.1017856,0.1036288,closed,1,2026-02-25 23:19:12.231184,2026-02-25 23:25:37.406206,stop_loss,DOGE/USDT,BUY,ranging,0.9436,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.6,2.0,3.26,2,True,['bullish_crossover']
185,DOGE/USDT,BUY,MACD Momentum,0.10153,0.10083,19251.649326,-17.3719,-0.8888,0.10092083,0.10274836,closed,1,2026-02-25 23:30:22.137442,2026-02-25 23:33:25.698328,stop_loss,DOGE/USDT,BUY,ranging,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.6,2.0,3.55,1,True,['bullish_crossover']
186,SOL/USDT,BUY,Bollinger Bands,88.01,87.35,22.176852,-18.5257,-0.9492,87.39097158,88.39435787,closed,1,2026-02-25 23:32:25.153053,2026-02-25 23:40:41.940110,stop_loss,SOL/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7034,0.621,3.69,1,True,['lower_band_bounce']
187,ETH/USDT,BUY,Bollinger Bands,2064.35,2049.99,0.944184,-17.4432,-0.8949,2052.9009301,2080.25410783,closed,1,2026-02-25 23:35:30.888732,2026-02-25 23:40:09.922159,stop_loss,ETH/USDT,BUY,trending_down,0.75,1.0,1,0,11,BUY_ONLY,7.983e-05,NEUTRAL,0.005,0.5546,1.389,3.82,1,True,['lower_band_bounce']
188,XRP/USDT,BUY,MACD Momentum,1.4333,1.4245,1359.886919,-15.8533,-0.8134,1.4247002,1.4504996,closed,1,2026-02-25 23:35:30.960023,2026-02-25 23:40:42.033786,stop_loss,XRP/USDT,BUY,ranging,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.0085,0.6,2.0,3.82,2,True,['bullish_crossover']
189,ETH/USDT,BUY,EMA Scalping,2044.55,2040.26,0.948518,-7.9437,-0.4096,2042.41873224,2048.54612706,closed,1,2026-02-25 23:42:41.012045,2026-02-25 23:42:46.152566,stop_loss,ETH/USDT,BUY,low_volatility,0.7604,1.15,1,0,11,BUY_ONLY,7.621e-05,NEUTRAL,0.005,0.1042,1.875,4.3,0,True,['bullish_ema_crossover']
190,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.4233,1.4199,1362.533142,-8.5066,-0.4386,1.42021829,1.42917194,closed,1,2026-02-25 23:42:41.030610,2026-02-25 23:43:18.205218,stop_loss,XRP/USDT,BUY,ranging,0.5662,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.2165,1.905,4.3,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
191,ETH/USDT,BUY,EMA Scalping,2040.26,2044.7,0.949427,0.3371,0.0174,2038.13320419,2044.24774214,closed,1,2026-02-25 23:42:46.445825,2026-02-25 23:45:52.368891,take_profit,ETH/USDT,BUY,low_volatility,0.7604,1.15,1,0,11,BUY_ONLY,7.621e-05,NEUTRAL,0.005,0.1042,1.875,4.41,1,True,['bullish_ema_crossover']
192,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.4199,1.4282,1363.296994,7.4326,0.384,1.4239154,1.42575791,closed,1,2026-02-25 23:43:18.767507,2026-02-25 23:51:04.536095,take_profit,XRP/USDT,BUY,ranging,0.5662,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.2165,1.905,4.48,1,True,"['bullish_crossover', 'bullish_ema_crossover']"
193,DOGE/USDT,BUY,Bollinger Bands,0.0997,0.1,19431.793406,1.949,0.1006,0.09904657,0.09990645,closed,1,2026-02-25 23:45:47.649023,2026-02-25 23:45:52.383426,take_profit,DOGE/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6554,0.316,4.4,2,True,['lower_band_bounce']
194,BTC/USDT,BUY,EMA Scalping,67784.85,67968.03,0.028591,1.356,0.07,67693.40569181,67956.30807786,closed,1,2026-02-25 23:45:53.057328,2026-02-25 23:53:09.134125,take_profit,BTC/USDT,BUY,ranging,0.6288,1.0,1,0,11,BUY_ONLY,-2.847e-05,NEUTRAL,0.005,0.1349,1.875,4.37,1,True,['bullish_ema_crossover']
195,DOGE/USDT,BUY,Bollinger Bands,0.1,0.1003,19380.193932,1.9322,0.0997,0.0993446,0.10020707,closed,1,2026-02-25 23:45:53.624757,2026-02-25 23:51:34.929164,take_profit,DOGE/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6554,0.316,4.37,2,True,['lower_band_bounce']
196,BNB/USDT,BUY,MACD Momentum,628.39,631.73,3.085042,6.4165,0.331,631.85872,635.93068,closed,1,2026-02-25 23:53:13.329898,2026-02-26 00:30:01.024656,trailing_stop,BNB/USDT,BUY,high_volatility,0.875,0.7,1,0,11,BUY_ONLY,0.0,NEUTRAL,0.005,0.6,2.0,4.34,0,True,['bullish_crossover']
197,DOGE/USDT,BUY,EMA Scalping,0.10058,0.10095,19276.815925,3.2476,0.1675,0.10039481,0.10092725,closed,1,2026-02-25 23:59:15.247303,2026-02-26 00:01:27.519286,take_profit,DOGE/USDT,BUY,ranging,0.6464,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1841,1.875,4.32,1,True,['bullish_ema_crossover']
198,SOL/USDT,BUY,Bollinger Bands,87.91,88.62,22.060228,11.7685,0.6068,88.35414,88.46030402,closed,1,2026-02-26 00:02:22.539974,2026-02-26 00:07:42.571472,take_profit,SOL/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6607,0.947,4.3,1,True,['lower_band_bounce']
199,XRP/USDT,BUY,Bollinger Bands,1.4303,1.4335,1355.880287,0.4558,0.0235,1.42273435,1.43322004,closed,1,2026-02-26 00:02:22.639763,2026-02-26 00:07:42.904253,take_profit,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.529,0.386,4.3,2,True,['lower_band_bounce']
200,DOGE/USDT,BUY,RSI Mean Reversion + Bollinger Bands,0.10051,0.10129,19323.525109,11.1729,0.5753,0.10098613,0.10116704,closed,1,2026-02-26 00:07:36.191533,2026-02-26 00:17:03.943660,take_profit,DOGE/USDT,BUY,trending_down,0.6696,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.5525,1.183,4.16,3,True,"['oversold_recovery', 'lower_band_bounce']"
201,DOGE/USDT,BUY,EMA Scalping,0.10129,0.1011,19215.015279,-7.5398,-0.3874,0.10110859,0.10163017,closed,1,2026-02-26 00:17:06.660024,2026-02-26 00:19:38.472756,stop_loss,DOGE/USDT,BUY,ranging,0.6041,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1791,1.875,3.96,1,True,['bullish_ema_crossover']
202,XRP/USDT,BUY,RSI Mean Reversion + Bollinger Bands,1.4439,1.4336,1348.608849,-17.7713,-0.9126,1.43377073,1.45262328,closed,1,2026-02-26 00:18:54.173055,2026-02-26 00:37:49.674503,stop_loss,XRP/USDT,BUY,high_volatility,0.5135,0.75,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.7015,0.861,3.91,2,True,"['oversold_recovery', 'lower_band_bounce']"
203,DOGE/USDT,BUY,Bollinger Bands,0.1011,0.10035,19236.274844,-18.3024,-0.9411,0.10035271,0.10135868,closed,1,2026-02-26 00:26:02.530662,2026-02-26 00:37:17.366733,stop_loss,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7392,0.346,4.03,2,True,['lower_band_bounce']
204,BNB/USDT,BUY,RSI Mean Reversion + Bollinger Bands,632.47,626.87,3.071315,-21.0672,-1.0845,626.98865123,634.96987478,closed,1,2026-02-26 00:31:11.577869,2026-02-26 02:03:00.180091,stop_loss,BNB/USDT,BUY,high_volatility,0.5541,0.75,2,0,11,BUY_ONLY,0.0,NEUTRAL,0.05,0.8667,0.456,4.14,2,True,"['oversold_recovery', 'lower_band_bounce']"
205,XRP/USDT,BUY,EMA Scalping,1.4336,1.4313,1349.641313,-6.9708,-0.3603,1.43207536,1.4364587,closed,1,2026-02-26 00:37:49.819139,2026-02-26 00:39:21.756163,stop_loss,XRP/USDT,BUY,low_volatility,0.6989,1.15,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1064,1.875,4.52,1,True,['bullish_ema_crossover']
206,SOL/USDT,BUY,Bollinger Bands,88.62,88.98,21.83392,3.9825,0.2058,88.06997078,88.82192302,closed,1,2026-02-26 00:38:36.006006,2026-02-26 01:04:50.776573,take_profit,SOL/USDT,BUY,high_volatility,0.9666,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6207,0.367,4.52,2,True,['lower_band_bounce']
207,DOGE/USDT,BUY,Bollinger Bands,0.10025,0.10085,19300.97183,7.6992,0.3979,0.10091634,0.10125251,closed,1,2026-02-26 00:38:36.083081,2026-02-26 01:30:18.853866,trailing_stop,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5714,1.75,4.52,3,True,['lower_band_bounce']
208,XRP/USDT,BUY,Bollinger Bands,1.439,1.4431,1344.209124,1.6371,0.0846,1.43163377,1.44234205,closed,1,2026-02-26 01:00:12.710534,2026-02-26 01:07:57.191849,take_profit,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5119,0.454,4.55,3,True,['lower_band_bounce']
209,SOL/USDT,BUY,MACD Momentum + EMA Scalping,88.99,88.68,21.791168,-10.6269,-0.548,88.70433959,89.55120321,closed,1,2026-02-26 01:08:28.541435,2026-02-26 01:28:14.319928,stop_loss,SOL/USDT,BUY,ranging,0.5299,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.321,1.965,4.31,2,True,"['bullish_crossover', 'bullish_ema_crossover']"
210,XRP/USDT,BUY,Bollinger Bands,1.4386,1.4298,1347.232037,-15.72,-0.8111,1.43082537,1.44386992,closed,1,2026-02-26 01:09:33.230799,2026-02-26 01:30:19.244883,stop_loss,XRP/USDT,BUY,low_volatility,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5404,0.678,4.36,3,True,['lower_band_bounce']
211,XRP/USDT,BUY,EMA Scalping,1.4234,1.4211,1355.332011,-6.9725,-0.3614,1.42154959,1.42686952,closed,1,2026-02-26 02:01:59.666639,2026-02-26 02:03:30.626540,stop_loss,XRP/USDT,BUY,ranging,0.6597,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.13,1.875,4.8,1,True,['bullish_ema_crossover']
212,ETH/USDT,BUY,Bollinger Bands,2039.49,2046.45,0.944789,2.7154,0.1409,2026.80329111,2043.82299866,closed,1,2026-02-26 02:14:11.148259,2026-02-26 02:15:28.921993,take_profit,ETH/USDT,BUY,ranging,0.9,1.2,1,0,11,BUY_ONLY,2.596e-05,NEUTRAL,0.005,0.6221,0.342,4.91,0,True,['lower_band_bounce']
213,DOGE/USDT,BUY,Bollinger Bands,0.10022,0.10086,19231.088946,8.4409,0.438,0.10055742,0.10073579,closed,1,2026-02-26 02:15:14.105666,2026-02-26 02:18:03.684163,take_profit,DOGE/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5849,0.88,4.89,1,True,['lower_band_bounce']
214,ETH/USDT,BUY,MACD Momentum,2046.45,2060.28,0.942274,9.162,0.4751,2060.39023,2071.00739999,closed,1,2026-02-26 02:15:30.550673,2026-02-26 04:21:06.469979,trailing_stop,ETH/USDT,BUY,ranging,0.7075,1.0,1,0,11,BUY_ONLY,2.562e-05,NEUTRAL,0.005,0.6,2.0,4.84,1,True,['bullish_crossover']
215,DOGE/USDT,BUY,Bollinger Bands,0.10086,0.10144,19136.637267,7.2279,0.3745,0.10113568,0.10141233,closed,1,2026-02-26 02:18:05.462491,2026-02-26 02:57:00.061902,take_profit,DOGE/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6236,0.878,4.75,1,True,['lower_band_bounce']
216,SOL/USDT,BUY,Bollinger Bands,88.03,88.34,21.917057,2.9288,0.1518,87.49807695,88.29989327,closed,1,2026-02-26 02:19:23.035256,2026-02-26 02:53:53.466610,take_profit,SOL/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.6043,0.507,4.79,2,True,['lower_band_bounce']
217,XRP/USDT,BUY,MACD Momentum + EMA Scalping,1.424,1.4342,1352.879649,9.9326,0.5156,1.4298974,1.43266851,closed,1,2026-02-26 02:23:38.235741,2026-02-26 02:42:29.096918,take_profit,XRP/USDT,BUY,ranging,0.5194,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.3102,1.962,4.93,3,True,"['bullish_crossover', 'bullish_ema_crossover']"
218,XRP/USDT,BUY,Bollinger Bands,1.4346,1.4427,1348.076853,7.0406,0.3641,1.4383719,1.44268406,closed,1,2026-02-26 02:44:21.424686,2026-02-26 03:35:25.250062,take_profit,XRP/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.5243,1.075,4.57,3,True,['lower_band_bounce']
219,SOL/USDT,BUY,Bollinger Bands,88.2,88.42,21.949785,0.9522,0.0492,87.67962518,88.41490877,closed,1,2026-02-26 03:05:02.550057,2026-02-26 04:10:42.065007,take_profit,SOL/USDT,BUY,trending_down,0.7249,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.59,0.413,4.47,2,True,['lower_band_bounce']
220,DOGE/USDT,BUY,Bollinger Bands,0.10109,0.10135,19123.016278,1.1007,0.0569,0.10137496,0.10171921,closed,1,2026-02-26 03:15:27.243801,2026-02-26 04:43:25.568758,trailing_stop,DOGE/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.8426,0.739,4.61,3,True,['lower_band_bounce']
221,XRP/USDT,BUY,Bollinger Bands,1.4418,1.4432,1343.118989,-1.9945,-0.103,1.42979,1.44292063,closed,1,2026-02-26 03:44:11.256296,2026-02-26 03:44:13.744703,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.833,0.093,4.44,3,True,['lower_band_bounce']
222,XRP/USDT,BUY,Bollinger Bands,1.4432,1.4452,1341.599056,-1.1919,-0.0616,1.43117834,1.44432172,closed,1,2026-02-26 03:44:16.440465,2026-02-26 03:48:54.063907,take_profit,XRP/USDT,BUY,high_volatility,0.58,0.8,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.833,0.093,4.46,3,True,['lower_band_bounce']
223,XRP/USDT,BUY,Bollinger Bands,1.4411,1.4438,1341.039217,-0.248,-0.0128,1.43082102,1.44360741,closed,1,2026-02-26 04:00:40.692569,2026-02-26 04:09:41.451300,take_profit,XRP/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.7133,0.244,4.63,3,True,['lower_band_bounce']
224,XRP/USDT,BUY,Bollinger Bands,1.4469,1.4522,1339.471155,3.2159,0.1659,1.43775574,1.45077901,closed,1,2026-02-26 04:19:21.172704,2026-02-26 04:26:16.532816,take_profit,XRP/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.632,0.424,4.36,2,True,['lower_band_bounce']
225,SOL/USDT,BUY,Bollinger Bands,88.39,88.8,21.912947,5.1016,0.2634,87.88614457,88.6805211,closed,1,2026-02-26 04:20:25.915786,2026-02-26 04:32:30.896607,take_profit,SOL/USDT,BUY,ranging,0.8699,1.2,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.57,0.577,4.42,3,True,['lower_band_bounce']
226,ETH/USDT,BUY,Bollinger Bands,2062.83,2074.08,0.938565,6.6761,0.3448,2067.85776,2072.09083881,closed,1,2026-02-26 04:25:34.400181,2026-02-26 04:32:31.051335,take_profit,ETH/USDT,BUY,high_volatility,0.6,0.8,1,0,11,BUY_ONLY,1.239e-05,NEUTRAL,0.005,0.5269,0.852,4.46,3,True,['lower_band_bounce']
227,ETH/USDT,BUY,Bollinger Bands,2078.65,2062.8,0.933531,-18.6626,-0.9618,2063.02269779,2090.91282725,closed,1,2026-02-26 04:40:58.940751,2026-02-26 05:11:59.006405,stop_loss,ETH/USDT,BUY,trending_down,1.0,1.0,1,0,11,BUY_ONLY,1.15e-05,NEUTRAL,0.005,0.7518,0.785,4.24,1,True,['lower_band_bounce']
228,SOL/USDT,BUY,EMA Scalping,88.87,88.72,21.813212,-7.1458,-0.3686,88.72881005,89.13473116,closed,1,2026-02-26 04:46:07.516573,2026-02-26 04:55:21.856846,stop_loss,SOL/USDT,BUY,ranging,0.615,1.0,1,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.005,0.1589,1.875,4.34,1,True,['bullish_ema_crossover']
229,DOGE/USDT,BUY,RSI Mean Reversion + Bollinger Bands,0.10127,0.1006,19147.73565,-16.6943,-0.8609,0.1006883,0.10185444,closed,1,2026-02-26 04:49:21.317724,2026-02-26 05:05:44.192140,stop_loss,DOGE/USDT,BUY,trending_down,0.605,1.0,2,0,11,BUY_ONLY,0.0001,BEARISH_FOR_LONGS,0.05,0.5744,1.005,4.31,2,True,"['oversold_recovery', 'lower_band_bounce']"
230,SOL/USDT,BUY,Bollinger Bands,88.74,88.05,21.824025,-18.9168,-0.9768,88.16969727,89.48102363,closed,1,2026-02-26 04:59:30.546436,2026-02-26 05:07:48.776070,stop_loss,SOL/USDT,BUY,high_volatility,1.0,0.8,1,0,11,BUY_ONLY,9.728e-05,NEUTRAL,0.005,0.6427,1.299,4.43,2,True,['lower_band_bounce']
